GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO_ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION
UniProtKB	Q84Y01	ITPK1	enables	GO:0000825	inositol tetrakisphosphate 6-kinase activity	ECO:0000314	IDA	PMID:12586875		4577	AgBase	
UniProtKB	Q84Y01	ITPK1	enables	GO:0005524	ATP binding	ECO:0000305	IC	PMID:12586875	GO:0047325	4577	AgBase	
UniProtKB	Q84Y01	ITPK1	enables	GO:0047325	inositol tetrakisphosphate 1-kinase activity	ECO:0000314	IDA	PMID:12586875		4577	AgBase	
UniProtKB	Q84Y01	ITPK1	enables	GO:0047325	inositol tetrakisphosphate 1-kinase activity	ECO:0000314	IDA	PMID:12586875		4577	UniProt	
UniProtKB	Q84Y01	ITPK1	enables	GO:0051717	inositol-1							
UniProtKB	Q84Y01	ITPK1	enables	GO:0052725	inositol-1							
UniProtKB	Q84Y01	ITPK1	enables	GO:0052726	inositol-1							
UniProtKB	Q84Y01	ITPK1	involved_in	GO:0010264	myo-inositol hexakisphosphate biosynthetic process	ECO:0000315	IMP	PMID:12586875		4577	AgBase	
UniProtKB	Q84Y01	ITPK1	involved_in	GO:0010264	myo-inositol hexakisphosphate biosynthetic process	ECO:0000315	IMP	PMID:12586875		4577	UniProt	
UniProtKB	Q84Y01	ITPK1	involved_in	GO:0048316	seed development	ECO:0000315	IMP	PMID:12586875		4577	AgBase	
UniProtKB	Q8L5G8	Q8L5G8	enables	GO:0004340	glucokinase activity	ECO:0000314	IDA	PMID:11432937		4577	AgBase	
UniProtKB	Q8L5G8	Q8L5G8	enables	GO:0008865	fructokinase activity	ECO:0000314	IDA	PMID:11432937		4577	AgBase	
UniProtKB	Q8L5G8	Q8L5G8	involved_in	GO:0046835	carbohydrate phosphorylation	ECO:0000314	IDA	PMID:11432937		4577	AgBase	
UniProtKB	Q8L5G8	Q8L5G8	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:11432937		4577	AgBase	
UniProtKB	Q8LNY9	ZmHP3	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q948L2	4577	AgBase	
UniProtKB	Q8LNY9	ZmHP3	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q94LW1	4577	AgBase	
UniProtKB	Q8LNY9	ZmHP3	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9AV93	4577	AgBase	
UniProtKB	Q8LNY9	ZmHP3	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ZQW0	4577	AgBase	
UniProtKB	Q8RVL1	DEK1	enables	GO:0008234	cysteine-type peptidase activity	ECO:0000315	IMP	PMID:12824178		4577	UniProt	
UniProtKB	Q8RVL1	DEK1	involved_in	GO:0001558	regulation of cell growth	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8RVL2	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	involved_in	GO:0009793	embryo development ending in seed dormancy	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8RVL2	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	involved_in	GO:0009934	regulation of meristem structural organization	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8RVL2	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	involved_in	GO:0042127	regulation of cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8RVL2	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	involved_in	GO:0090628	plant epidermal cell fate specification	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8RVL2	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	involved_in	GO:0097264	self proteolysis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8RVL2	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	involved_in	GO:2000011	regulation of adaxial/abaxial pattern formation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6ZFZ4	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	involved_in	GO:2000014	regulation of endosperm development	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8RVL2	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	involved_in	GO:2000024	regulation of leaf development	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8RVL2	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	part_of	GO:0005737	cytoplasm	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8RVL2	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	part_of	GO:0005789	endoplasmic reticulum membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8RVL2	4577	UniProt	
UniProtKB	Q8RVL1	DEK1	part_of	GO:0005887	integral component of plasma membrane	ECO:0000314	IDA	PMID:17933905		4577	UniProt	
UniProtKB	Q8RVL1	DEK1	part_of	GO:0010008	endosome membrane	ECO:0000314	IDA	PMID:17933905		4577	UniProt	
UniProtKB	Q8RW98	BRK1	involved_in	GO:0051259	protein oligomerization	ECO:0000314	IDA	PMID:18560548		4577	UniProt	
UniProtKB	Q8RXA5	CISZOG2	enables	GO:0050502	cis-zeatin O-beta-D-glucosyltransferase activity	ECO:0000314	IDA	PMID:12644686		4577	AgBase	
UniProtKB	Q8RXA5	CISZOG2	enables	GO:0050502	cis-zeatin O-beta-D-glucosyltransferase activity	ECO:0000304	TAS	PMID:15064375		4577	AgBase	
UniProtKB	Q8RXA5	CISZOG2	involved_in	GO:0006486	protein glycosylation	ECO:0000314	IDA	PMID:12644686		4577	AgBase	
UniProtKB	Q8RXA5	CISZOG2	involved_in	GO:0080036	regulation of cytokinin-activated signaling pathway	ECO:0000304	TAS	PMID:15064375		4577	AgBase	
UniProtKB	Q8VXG7	PAL1	enables	GO:0045548	phenylalanine ammonia-lyase activity	ECO:0000314	IDA	PMID:9008393		4577	AgBase	
UniProtKB	Q8VXG7	PAL1	involved_in	GO:0009699	phenylpropanoid biosynthetic process	ECO:0000304	TAS	PMID:9008393		4577	AgBase	
UniProtKB	Q8VXG7	PAL1	involved_in	GO:0009739	response to gibberellin	ECO:0000314	IDA	PMID:16658200		4577	AgBase	
UniProtKB	Q8VXG7	PAL1	involved_in	GO:0016598	protein arginylation	ECO:0000314	IDA	PMID:16657749		4577	AgBase	
UniProtKB	Q8VXG7	PAL1	involved_in	GO:0016598	protein arginylation	ECO:0000305	IC	PMID:9008393	GO:0045548	4577	AgBase	
UniProtKB	Q8VXG7	PAL1	involved_in	GO:0046898	response to cycloheximide	ECO:0000314	IDA	PMID:16658200		4577	AgBase	
UniProtKB	Q8W119	SMH4	enables	GO:0003691	double-stranded telomeric DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6WS85	4577	UniProt	
UniProtKB	Q8W119	SMH4	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q8W119	SMH4	enables	GO:0043047	single-stranded telomeric DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6WS85	4577	UniProt	
UniProtKB	Q8W119	SMH4	part_of	GO:0000785	chromatin	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q8W119	SMH4	part_of	GO:0005634	nucleus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q8W119	SMH4	part_of	GO:0005730	nucleolus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VWK4	4577	UniProt	
UniProtKB	Q8W2B7	Bx8	enables	GO:0047254	2							
UniProtKB	Q8W4W3	gsh1	enables	GO:0004357	glutamate-cysteine ligase activity	ECO:0000314	IDA	DOI:10.1007/s11738-008-0134-x		4577	AgBase	
UniProtKB	Q8W4W3	gsh1	involved_in	GO:0006979	response to oxidative stress	ECO:0000304	TAS	DOI:10.1007/s11738-008-0134-x		4577	AgBase	
UniProtKB	Q8W4W3	gsh1	involved_in	GO:0009635	response to herbicide	ECO:0000314	IDA	DOI:10.1007/s11738-008-0134-x		4577	AgBase	
UniProtKB	Q93XP7	CISZOG1	enables	GO:0050502	cis-zeatin O-beta-D-glucosyltransferase activity	ECO:0000314	IDA	PMID:11331778		4577	AgBase	
UniProtKB	Q93XP7	CISZOG1	enables	GO:0050502	cis-zeatin O-beta-D-glucosyltransferase activity	ECO:0000304	TAS	PMID:15064375		4577	AgBase	
UniProtKB	Q93XP7	CISZOG1	involved_in	GO:0006486	protein glycosylation	ECO:0000314	IDA	PMID:12644686		4577	AgBase	
UniProtKB	Q93XP7	CISZOG1	involved_in	GO:0009690	cytokinin metabolic process	ECO:0000304	TAS	PMID:11331778		4577	AgBase	
UniProtKB	Q93XP7	CISZOG1	involved_in	GO:0010817	regulation of hormone levels	ECO:0000304	TAS	PMID:12644686		4577	AgBase	
UniProtKB	Q93XP7	CISZOG1	involved_in	GO:0080036	regulation of cytokinin-activated signaling pathway	ECO:0000304	TAS	PMID:15064375		4577	AgBase	
UniProtKB	Q940E8	FEA2	involved_in	GO:0009908	flower development	ECO:0000315	IMP	PMID:11641280		4577	UniProt	
UniProtKB	Q940E8	FEA2	involved_in	GO:0048509	regulation of meristem development	ECO:0000315	IMP	PMID:11641280		4577	UniProt	
UniProtKB	Q940E8	FEA2	part_of	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:11641280		4577	UniProt	
UniProtKB	Q948L2	ZmRR10	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q8LNY9	4577	AgBase	
UniProtKB	Q948L2	ZmRR10	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9SLX1	4577	AgBase	
UniProtKB	Q948L2	ZmRR10	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ST01	4577	AgBase	
UniProtKB	Q948L2	ZmRR10	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:12856940		4577	AgBase	
UniProtKB	Q94LW1	ZmRR9	enables	GO:0000156	phosphorelay response regulator activity	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q94LW1	ZmRR9	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q8LNY9	4577	AgBase	
UniProtKB	Q94LW1	ZmRR9	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9SLX1	4577	AgBase	
UniProtKB	Q94LW1	ZmRR9	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ST01	4577	AgBase	
UniProtKB	Q94LW1	ZmRR9	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q94LW1	ZmRR9	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:12856940		4577	AgBase	
UniProtKB	Q9AQU5	PIP1-3	NOT|enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9AQU5	PIP1-3	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:17636130		4577	AgBase	
UniProtKB	Q9AQU5	PIP1-3	part_of	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:17636130		4577	AgBase	
UniProtKB	Q9AQU5	PIP1-3	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9AR14	PIP1-5	NOT|enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9AR14	PIP1-5	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATL3	TIP4-4	involved_in	GO:0015840	urea transport	ECO:0000315	IMP	PMID:22360887		4577	CACAO	
UniProtKB	Q9ATL3	TIP4-4	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATL4	TIP4-3	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATL5	TIP4-2	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATL6	TIP4-1	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATL7	TIP3-1	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATL7	TIP3-1	part_of	GO:0032586	protein storage vacuole membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATL8	TIP2-2	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATL8	TIP2-2	part_of	GO:0032586	protein storage vacuole membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATL9	TIP2-1	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATL9	TIP2-1	part_of	GO:0032586	protein storage vacuole membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM0	TIP1-2	enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM0	TIP1-2	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM4	PIP2-7	enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM4	PIP2-7	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM5	PIP2-6	enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM5	PIP2-6	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM6	PIP2-4	enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM6	PIP2-4	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM7	PIP2-3	enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM7	PIP2-3	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM8	PIP2-2	enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATM8	PIP2-2	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATN0	PIP1-6	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q84RL7	4577	AgBase	
UniProtKB	Q9ATN0	PIP1-6	involved_in	GO:0051289	protein homotetramerization	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q9ATN0	PIP1-6	involved_in	GO:0051290	protein heterotetramerization	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q9ATN0	PIP1-6	NOT|enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATN0	PIP1-6	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:17636130		4577	AgBase	
UniProtKB	Q9ATN0	PIP1-6	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATN0	PIP1-6	part_of	GO:0043234	protein complex	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q9ATN4	NIP1-1	involved_in	GO:0006833	water transport	ECO:0000245	RCA	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATN4	NIP1-1	involved_in	GO:0015793	glycerol transport	ECO:0000245	RCA	PMID:11244102		4577	AgBase	
UniProtKB	Q9ATN4	NIP1-1	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9AV93	ZmRR8	enables	GO:0000156	phosphorelay response regulator activity	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9AV93	ZmRR8	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q8LNY9	4577	AgBase	
UniProtKB	Q9AV93	ZmRR8	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9SLX1	4577	AgBase	
UniProtKB	Q9AV93	ZmRR8	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ST01	4577	AgBase	
UniProtKB	Q9AV93	ZmRR8	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9AV93	ZmRR8	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:12856940		4577	AgBase	
UniProtKB	Q9AV93	ZmRR8	part_of	GO:0005634	nucleus	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9AXG8	Q9AXG8	enables	GO:0016165	linoleate 13S-lipoxygenase activity	ECO:0000304	TAS	PMID:17922288		4577	AgBase	
UniProtKB	Q9AXG8	Q9AXG8	involved_in	GO:0002215	defense response to nematode	ECO:0000315	IMP	PMID:18052887		4577	CACAO	
UniProtKB	Q9AXG8	Q9AXG8	involved_in	GO:0009620	response to fungus	ECO:0000304	TAS	PMID:17005920		4577	AgBase	
UniProtKB	Q9AXG8	Q9AXG8	involved_in	GO:0009620	response to fungus	ECO:0000304	TAS	PMID:17922288		4577	AgBase	
UniProtKB	Q9AXG8	Q9AXG8	involved_in	GO:0009845	seed germination	ECO:0000304	TAS	PMID:17005920		4577	AgBase	
UniProtKB	Q9AXG8	Q9AXG8	involved_in	GO:0050832	defense response to fungus	ECO:0000315	IMP	PMID:19132874		4577	CACAO	
UniProtKB	Q9AXG8	Q9AXG8	part_of	GO:0005737	cytoplasm	ECO:0000245	RCA	PMID:17005920		4577	AgBase	
UniProtKB	Q9FEQ8	PER2	involved_in	GO:0032922	circadian regulation of gene expression	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54943	4577	UniProt	
UniProtKB	Q9FEQ8	PER2	involved_in	GO:0042752	regulation of circadian rhythm	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54943	4577	UniProt	
UniProtKB	Q9FEQ8	PER2	involved_in	GO:0097167	circadian regulation of translation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54943	4577	UniProt	
UniProtKB	Q9FER4	paa	involved_in	GO:0010045	response to nickel cation	ECO:0000270	IEP	PMID:12137958		4577	AgBase	
UniProtKB	Q9FER4	paa	involved_in	GO:0010045	response to nickel cation	ECO:0000315	IMP	PMID:12137958		4577	AgBase	
UniProtKB	Q9FER4	paa	involved_in	GO:0032025	response to cobalt ion	ECO:0000315	IMP	PMID:12137958		4577	AgBase	
UniProtKB	Q9FER4	paa	involved_in	GO:0046686	response to cadmium ion	ECO:0000315	IMP	PMID:12137958		4577	AgBase	
UniProtKB	Q9FER4	paa	NOT|involved_in	GO:0010043	response to zinc ion	ECO:0000315	IMP	PMID:12137958		4577	AgBase	
UniProtKB	Q9FER4	paa	NOT|involved_in	GO:0046688	response to copper ion	ECO:0000315	IMP	PMID:12137958		4577	AgBase	
UniProtKB	Q9FER4	paa	part_of	GO:0005634	nucleus	ECO:0000245	RCA	PMID:12137958		4577	AgBase	
UniProtKB	Q9FER4	paa	part_of	GO:0019773	proteasome core complex							
UniProtKB	Q9FR39	PRO5	enables	GO:0003785	actin monomer binding	ECO:0000315	IMP	PMID:11485551		4577	AgBase	
UniProtKB	Q9FR39	PRO5	enables	GO:0005546	phosphatidylinositol-4							
UniProtKB	Q9FR39	PRO5	enables	GO:0070064	proline-rich region binding	ECO:0000315	IMP	PMID:11485551		4577	AgBase	
UniProtKB	Q9FR39	PRO5	involved_in	GO:0007097	nuclear migration	ECO:0000315	IMP	PMID:11485551		4577	AgBase	
UniProtKB	Q9FR39	PRO5	involved_in	GO:0030845	phospholipase C-inhibiting G-protein coupled receptor signaling pathway	ECO:0000314	IDA	PMID:10760246		4577	AgBase	
UniProtKB	Q9FR39	PRO5	involved_in	GO:0032956	regulation of actin cytoskeleton organization	ECO:0000304	TAS	PMID:11485551		4577	AgBase	
UniProtKB	Q9FR39	PRO5	involved_in	GO:0042989	sequestering of actin monomers	ECO:0000314	IDA	PMID:10760246		4577	AgBase	
UniProtKB	Q9FRY7	ZmHK1	enables	GO:0004673	protein histidine kinase activity	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q9FRY7	ZmHK1	enables	GO:0004872	receptor activity	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q9FRY7	ZmHK1	enables	GO:0009885	transmembrane histidine kinase cytokinin receptor activity	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q9FRY7	ZmHK1	enables	GO:0042562	hormone binding	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q9FRY7	ZmHK1	involved_in	GO:0009735	response to cytokinin	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q9FRY7	ZmHK1	involved_in	GO:0009736	cytokinin-activated signaling pathway	ECO:0000314	IDA	PMID:15064375		4577	AgBase	
UniProtKB	Q9FRY7	ZmHK1	part_of	GO:0016020	membrane	ECO:0000245	RCA	PMID:15064375		4577	AgBase	
UniProtKB	Q9FRY8	ZmRR7	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:12856940		4577	AgBase	
UniProtKB	Q9FRY8	ZmRR7	involved_in	GO:0009735	response to cytokinin	ECO:0000304	TAS	PMID:15064375		4577	AgBase	
UniProtKB	Q9FRY9	ZmRR6	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:12856940		4577	AgBase	
UniProtKB	Q9FRY9	ZmRR6	part_of	GO:0005634	nucleus	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9FRZ0	ZmRR5	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:12856940		4577	AgBase	
UniProtKB	Q9FRZ0	ZmRR5	part_of	GO:0005634	nucleus	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9FRZ1	ZmRR4	enables	GO:0000156	phosphorelay response regulator activity	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9FRZ1	ZmRR4	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9FRZ1	ZmRR4	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:12856940		4577	AgBase	
UniProtKB	Q9FRZ1	ZmRR4	involved_in	GO:0009735	response to cytokinin	ECO:0000304	TAS	PMID:15064375		4577	AgBase	
UniProtKB	Q9FRZ1	ZmRR4	part_of	GO:0005634	nucleus	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9FUZ6	Q9FUZ6	enables	GO:0003746	translation elongation factor activity	ECO:0000304	TAS	PMID:11080589		4577	AgBase	
UniProtKB	Q9FUZ6	Q9FUZ6	enables	GO:0005525	GTP binding	ECO:0000245	RCA	PMID:11080589		4577	AgBase	
UniProtKB	Q9FUZ6	Q9FUZ6	involved_in	GO:0006414	translational elongation	ECO:0000304	TAS	PMID:11080589		4577	AgBase	
UniProtKB	Q9FUZ6	Q9FUZ6	part_of	GO:0005739	mitochondrion	ECO:0000245	RCA	PMID:11080589		4577	AgBase	
UniProtKB	Q9FXQ7	ZmRR3	NOT|involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:12856940		4577	AgBase	
UniProtKB	Q9FXQ7	ZmRR3	part_of	GO:0005634	nucleus	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9FXQ7	ZmRR3	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9FYS5	HMGIY2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000314	IDA	PMID:19781672		4577	UniProt	
UniProtKB	Q9FYS5	HMGIY2	involved_in	GO:2000014	regulation of endosperm development	ECO:0000270	IEP	PMID:10864924		4577	UniProt	
UniProtKB	Q9FYS5	HMGIY2	part_of	GO:0005730	nucleolus	ECO:0000314	IDA	PMID:19781672		4577	UniProt	
UniProtKB	Q9LKL4	LOX	enables	GO:0016165	linoleate 13S-lipoxygenase activity	ECO:0000304	TAS	PMID:17922288		4577	AgBase	
UniProtKB	Q9LKL4	LOX	involved_in	GO:0009611	response to wounding	ECO:0000304	TAS	PMID:17922288		4577	AgBase	
UniProtKB	Q9LKL4	LOX	involved_in	GO:0009625	response to insect	ECO:0000304	TAS	PMID:17922288		4577	AgBase	
UniProtKB	Q9LKL4	LOX	involved_in	GO:0009753	response to jasmonic acid	ECO:0000304	TAS	PMID:17922288		4577	AgBase	
UniProtKB	Q9LKL4	LOX	part_of	GO:0005737	cytoplasm	ECO:0000245	RCA	PMID:17005920		4577	AgBase	
UniProtKB	Q9M582	HIR3	involved_in	GO:0006952	defense response	ECO:0000315	IMP	PMID:10862763		4577	AgBase	
UniProtKB	Q9S7B2	RS2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q32SG3	4577	IntAct	
UniProtKB	Q9S7B2	RS2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q32SG4	4577	IntAct	
UniProtKB	Q9S7B2	RS2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q32SG5	4577	IntAct	
UniProtKB	Q9S7B2	RS2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q32SG6	4577	IntAct	
UniProtKB	Q9S7U8	ZmRR2	enables	GO:0000156	phosphorelay response regulator activity	ECO:0000314	IDA	PMID:10608665		4577	AgBase	
UniProtKB	Q9S7U8	ZmRR2	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000314	IDA	PMID:10608665		4577	AgBase	
UniProtKB	Q9S7U8	ZmRR2	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:10608665		4577	AgBase	
UniProtKB	Q9S7U8	ZmRR2	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:12856940		4577	AgBase	
UniProtKB	Q9S7U8	ZmRR2	involved_in	GO:0009735	response to cytokinin	ECO:0000304	TAS	PMID:15064375		4577	AgBase	
UniProtKB	Q9S7U8	ZmRR2	involved_in	GO:0010167	response to nitrate	ECO:0000270	IEP	PMID:10608665		4577	AgBase	
UniProtKB	Q9S7U8	ZmRR2	involved_in	GO:0060359	response to ammonium ion	ECO:0000270	IEP	PMID:10608665		4577	AgBase	
UniProtKB	Q9S7U8	ZmRR2	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9SLP6	L-FNRI	enables	GO:0003959	NADPH dehydrogenase activity	ECO:0000314	IDA	PMID:10889253		4577	AgBase	
